id,username,date,text,hashtags,geo,type
1187405405120393221,CaltransDist7,2019-10-24 16:28:04,Santa Clarita: SB State Route 14 from Agua Dulce Cyn Rd to Soledad Rd right lane closed until 2:30 pm for removal o… https://t.co/vCpBfkxbJE,[],,official
1187404540317859840,CaltransHQ,2019-10-24 16:24:37,RT @CountyofSonoma: EVAC CENTERS: Sonoma County Fairgrounds will open at 8:00AM. Healdsburg Community Center remains open. Windsor HS is cl…,[],,official
1187404353725857792,CaltransD2,2019-10-24 16:23:53,"UPDATE:  Northbound I-5, north of junction with SR 44 (Shasta County) - Traffic is returning to normal following fi… https://t.co/EsYuBZqD8J",[],,official
1187404255050657792,CaltransDist3,2019-10-24 16:23:29,Wise words from your neighborhood Batman courtesy of @CHPSouthLake. Be safe this Halloween! 🎃… https://t.co/FiW7xH7Zej,[],,official
1187403709703245824,CaltransHQ,2019-10-24 16:21:19,RT @NWSLosAngeles: #RedFlagWarning in effect through Friday evening for #VenturaCounty &amp; most of #LosAngeles County! Wind gusts to 25-65 mp…,"[{'text': 'RedFlagWarning', 'indices': [19, 34]}, {'text': 'VenturaCounty', 'indices': [72, 86]}, {'text': 'LosAngeles', 'indices': [101, 112]}]",,official
1187403419931176961,CaltransD2,2019-10-24 16:20:10,"UPDATE:  Northbound I-5, north of junction with SR 44 (Shasta County) - #3 lane now open at Hilltop overcrossing; t… https://t.co/ekfoDRA6dh",[],,official
1187403337148190720,CaltransHQ,2019-10-24 16:19:51,"RT @GavinNewsom: Thank you to all the firefighters &amp; first responders who are on the scene, working to contain the #KincadeFire.

The image…","[{'text': 'KincadeFire', 'indices': [119, 131]}]",,official
1187402444398981120,CaltransD2,2019-10-24 16:16:18,"TRAFFIC ALERT:  Northbound I-5, near junction with SR 44 (Shasta County) - #3 lane is currently blocked due to emer… https://t.co/XVx5osXa2t",[],,official
1187402357409083392,CALFIRE_SLO,2019-10-24 16:15:57,"[UPDATE] #WadsworthIC Two patients, one has been extricated, both lanes of North Bound HWY 101 are blocked.","[{'text': 'WadsworthIC', 'indices': [9, 21]}]",,official
1187400884969361409,CALFIRE_SLO,2019-10-24 16:10:06,Traffic Collision: North Bound HWY 101 cross of Wadsworth Ave off ramp. #WadsworthIC 3-4 vehicles involved with ext… https://t.co/vazWQ2sWZ2,"[{'text': 'WadsworthIC', 'indices': [72, 84]}]",,official
1187395967546347520,CaltransHQ,2019-10-24 15:50:34,"STATE HIGHWAY CLOSURE 10/24 8:50 a.m. PT

State Route 128 between Geyserville and Jimtown is closed due to the… https://t.co/uuKTPMLyZm",[],,official
1187391329740832768,CaltransDist3,2019-10-24 15:32:08,SR160 Paintersville Bridge is closed for maintenance work until 4 p.m. today. https://t.co/wMWDG7BWlG,[],,official
1187391087117246465,CALFIRE_PIO,2019-10-24 15:31:10,#RT @CAL_FIRE: RT @LAFD: Update Brush Fire #PalisadesFire; INC#0580; 7:30PM; https://t.co/NHMU7FE4tc; Pacific Palis… https://t.co/3LqD2cbUte,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'PalisadesFire', 'indices': [43, 57]}]",,official
1187391085766725632,CALFIRE_PIO,2019-10-24 15:31:10,"#RT @CAL_FIRE: RT @SanBernardinoNF: #OldWaterFire update:

- The fire information call center is now open. The publ… https://t.co/8Yf8Mt2u7K","[{'text': 'RT', 'indices': [0, 3]}, {'text': 'OldWaterFire', 'indices': [36, 49]}]",,official
1187391084424581121,CALFIRE_PIO,2019-10-24 15:31:09,#RT @CAL_FIRE: #OldWaterFire update: - The fire information call center is now open. The public can call (909) 383-… https://t.co/dXc7MbxeAr,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'OldWaterFire', 'indices': [15, 28]}]",,official
1187389301853605888,ShastaHHSA,2019-10-24 15:24:04,Our thoughts are with our neighbors to the south in Sonoma County. A sobering reminder that our fire danger here is… https://t.co/kT7IqMZsIN,[],,official
1187384502399594496,CountyVentura,2019-10-24 15:05:00,"Update from @VCFD_PIO 
-
Los bomberos están respondiendo a un incendio en Saticoy en las calles LA Ave y Vineyard c… https://t.co/CjVmJ3SIxr",[],,official
1187384432157528064,CALFIRE_SLO,2019-10-24 15:04:43,"#KincadeFire that started at 9:24 last night has grown to 10,000 acres overnight North East of Gyserville, Ca. Inci… https://t.co/8acBDFoUjD","[{'text': 'KincadeFire', 'indices': [0, 12]}]",,official
1187384419222319108,CaltransDist10,2019-10-24 15:04:40,#TrafficAlert #SanJoaquin Please be mindful of sweeping crews on southbound SR-99 from Turner Road in Lodi to SR-4/… https://t.co/9t6Jsp4MRR,"[{'text': 'TrafficAlert', 'indices': [0, 13]}, {'text': 'SanJoaquin', 'indices': [14, 25]}]",,official
1187384156524646400,CaltransDist3,2019-10-24 15:03:38,RT @NWSSacramento: Critical fire weather conditions continue through this afternoon. Avoid outdoor activities that could spark a fire! #CAw…,[],,official
1187383326866206720,CaltransD2,2019-10-24 15:00:20,ALERT: NB/SB Modoc SR 139 -- Traffic is slowing approx 2 miles north of Newell due a vehicle vs ditch.,[],,official
1187380275799416837,CaltransDist7,2019-10-24 14:48:12,RT @My5LA: Get answers to your questions about I-5 construction in #Burbank &amp; #Glendale at our free Open House 6-8pm today (10/24). Come an…,"[{'text': 'Burbank', 'indices': [67, 75]}, {'text': 'Glendale', 'indices': [82, 91]}]",,official
1187378250240020485,VCFD,2019-10-24 14:40:09,RT @SCE: Stay safe and comfortable during an outage. We have some tips to help you prepare for a Public Safety Power Shutoff event: https:/…,[],,official
1187378228769492993,VCFD,2019-10-24 14:40:04,"RT @SCE: 📌 Due to weather conditions that may create the potential for elevated fire risk, Public Safety Power Shutoffs are under considera…",[],,official
1187377636449935361,VCFD,2019-10-24 14:37:43,RT @ALERTnWARNING: Latest update OES received tonight from @SCE is that 66 of our circuits in Ventura County are being monitored for PSPS.…,[],,official
1187377555957047296,VCFD,2019-10-24 14:37:24,"RT @ALERTnWARNING: As of 11:45PM, @sce has de-energized the Castro circuit impacting residents of Santa Paula and Santa Paula Hospital. No…",[],,official
1187377546205118465,CaltransDist7,2019-10-24 14:37:22,RT @CaltransOC: FYI: Santiago Canyon Rd from SR-241 to Loma Ridge is currently closed due to a brush fire started by an earlier car fire. #…,[],,official
1187377127038976000,CountyVentura,2019-10-24 14:35:42,"School update from @VenturaCOE 
-
La escuela Mupu estará cerrada hoy, jueves 24 de octubre de 2019 debido a fuertes… https://t.co/9kxq7B7pDG",[],,official
1187373715505455104,ShastaHHSA,2019-10-24 14:22:08,Fill your belly with hot soup and let it warm your heart as you support low-income seniors in our community. Join u… https://t.co/lcqVSsgaBp,[],,official
1187370131929698310,CAL_FIRE,2019-10-24 14:07:54,RT @LAFD: Update Brush Fire #PalisadesFire; INC#0580; 7:30PM; https://t.co/GHypn8xhDv; Pacific Palisades; The fire's footprint remains at 4…,"[{'text': 'PalisadesFire', 'indices': [28, 42]}]",,official
1187365702870556673,CAL_FIRE,2019-10-24 13:50:18,"RT @SanBernardinoNF: #OldWaterFire update:

- The fire information call center is now open. The public can call (909) 383-5688 to ask quest…","[{'text': 'OldWaterFire', 'indices': [21, 34]}]",,official
1187364229625438209,CAL_FIRE,2019-10-24 13:44:27,#OldWaterFire update: - The fire information call center is now open. The public can call (909) 383-5688 to ask que… https://t.co/LdguNE21XA,"[{'text': 'OldWaterFire', 'indices': [0, 13]}]",,official
1187363586051428352,CALFIRE_HUU,2019-10-24 13:41:53,"RT @NWSEureka: Some good news early this morning; it appears the strongest wind gusts are over. However, still some exposed ridges seeing b…",[],,official
1187360988301090817,CALFIRE_PIO,2019-10-24 13:31:34,#RT @CAL_FIRE: RT @CALFIRELNU: #KincadeFire New #CALFIRELNU https://t.co/gzBGFumaL7,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'KincadeFire', 'indices': [31, 43]}, {'text': 'CALFIRELNU', 'indices': [48, 59]}]",,official
1187360986963075073,CALFIRE_PIO,2019-10-24 13:31:34,#RT @CAL_FIRE: New Incident/Assist: #OldWaterFire near Old Waterman Canyon Road and Hwy 18 in San Bernardino County… https://t.co/lV6CCdPY7P,"[{'text': 'RT', 'indices': [0, 3]}, {'text': 'OldWaterFire', 'indices': [36, 49]}]",,official
1187360985574707200,CALFIRE_PIO,2019-10-24 13:31:33,"#RT @CAL_FIRE: New Incident: #KincadeFire off John Kincade Road and Burned Mountain Road, northeast of Geyserville… https://t.co/TWYcxcU0sB","[{'text': 'RT', 'indices': [0, 3]}, {'text': 'KincadeFire', 'indices': [29, 41]}]",,official
1187359923794927616,CaltransHQ,2019-10-24 13:27:20,RT @NWSSacramento: Gusty north to northeast winds continue across much of interior #NorCal early this morning. Local gusts of 25-35 mph com…,"[{'text': 'NorCal', 'indices': [83, 90]}]",,official
1187359532110012416,CALFIRELNU,2019-10-24 13:25:47,#KincadeFire New #CALFIRELNU https://t.co/VdLCppf5Wz,"[{'text': 'KincadeFire', 'indices': [0, 12]}, {'text': 'CALFIRELNU', 'indices': [17, 28]}]",,official
1187358941883142144,CountyVentura,2019-10-24 13:23:26,Visite https://t.co/xaccItUW6n para registrarse para recibir mensajes de texto directo en su teléfono.,[],,official
1187358598289997827,CountyVentura,2019-10-24 13:22:04,"How to stay prepared for power shutoffs from @VCFD 
-
¡Manténgase alerta y preparado para cualquier emergencia!  Pa… https://t.co/rBaMWjRGts",[],,official
1187355451693780994,CaltransDist7,2019-10-24 13:09:34,"RT @Caltrans8: SBCO: SR-18 in San Bernardino near Waterman Canyon is currently closed in both directions due to a brush fire. Be advised, t…",[],,official
1187354367499931648,VCFD,2019-10-24 13:05:15,"Stay alert, be engaged and prepared for any emergency! For information about potential PUBLIC SAFETY POWER SHUTDOWN… https://t.co/Tyiy5jLqaA",[],,official
1187343909141151745,CALFIRESANDIEGO,2019-10-24 12:23:42,RT @SDSheriff: A #RedFlagWarning is in effect for areas of San Diego County through Friday evening.  @SDSheriff wants to remind everyone to…,"[{'text': 'RedFlagWarning', 'indices': [17, 32]}]",,official
1187339203559841797,CAL_FIRE,2019-10-24 12:05:00,New Incident/Assist: #OldWaterFire near Old Waterman Canyon Road and Hwy 18 in San Bernardino County is 50+ acres E… https://t.co/U1WLhpAJx3,"[{'text': 'OldWaterFire', 'indices': [21, 34]}]",,official
1187338079851278336,CaltransDist7,2019-10-24 12:00:32,SB I-5 will be CLOSED from Imperial Hwy to Artesia Bl &amp; NB I-5 from Artesia Bl to Carmenita Rd from 11pm Thursday 1… https://t.co/SahnInkjD2,[],,official
1187331653829423104,CAL_FIRE,2019-10-24 11:35:00,"New Incident: #KincadeFire off John Kincade Road and Burned Mountain Road, northeast of Geyserville in Sonoma Count… https://t.co/YpgxyG03L1","[{'text': 'KincadeFire', 'indices': [14, 26]}]",,official
1187326791221796864,CaltransHQ,2019-10-24 11:15:41,"RT @sonomasheriff: #kincadefire is 7,000 acres and 0% contained per CALFire. https://t.co/L4agKOjvWs","[{'text': 'kincadefire', 'indices': [19, 31]}]",,official
1187320684621336576,CALFIRELNU,2019-10-24 10:51:25,"#KincadeFire 10,000 acres 0% contained all evacuation orders are still in place. #calfirelnu #CALFIRE updates to follow.","[{'text': 'KincadeFire', 'indices': [0, 12]}, {'text': 'calfirelnu', 'indices': [81, 92]}, {'text': 'CALFIRE', 'indices': [93, 101]}]",,official
1187295680861069312,CALFIRELNU,2019-10-24 09:12:03,"#KincadeFire 7000 acres 0% contained, all evacuation orders are still in place. #calfirelnu  #CALFIRE updates to follow.","[{'text': 'KincadeFire', 'indices': [0, 12]}, {'text': 'calfirelnu', 'indices': [80, 91]}, {'text': 'CALFIRE', 'indices': [93, 101]}]",,official
1187264417060151296,CALFIRELNU,2019-10-24 07:07:49,"#KincadeFire #calfirelnu Mandatory evacuation orders for the areas of Geysers Road, Cloverdale Geysers Road, Red Wi… https://t.co/SKZG52jOIQ","[{'text': 'KincadeFire', 'indices': [0, 12]}, {'text': 'calfirelnu', 'indices': [13, 24]}]",,official
1187255447268421634,CALFIRELNU,2019-10-24 06:32:11,"#KincadeFire #calfirelnu Is currently on scene of a wildland fire in the Geysers area, Sonoma County. Fire is curre… https://t.co/2FycSZtTrc","[{'text': 'KincadeFire', 'indices': [0, 12]}, {'text': 'calfirelnu', 'indices': [13, 24]}]",,official
1187234101683572736,CALFIRE_SLO,2019-10-24 05:07:22,"RT @slocountyoes: We are monitoring weather conditions for next week. PG&amp;E has indicated there is an ""Elevated"" potential for Public Safety…",[],,official
1187231220448423937,VCFD,2019-10-24 04:55:55,#VCAlert: Have you signed up yet? Register now at https://t.co/kpK1Kktgkd to receive information about Public Safet… https://t.co/r7svjItK0L,"[{'text': 'VCAlert', 'indices': [0, 8]}]",,official
1187222965265395712,CALFIRE_SLO,2019-10-24 04:23:07,"RT @PGE4Me: Do you have emergency supplies (food, water, flashlights, a radio, fresh batteries, first aid supplies &amp; cash)? A back up charg…",[],,official
1187222689464717318,CALFIRE_SLO,2019-10-24 04:22:01,"RT @PGE4Me: #PSPS Zip Code Alerts: To enroll call 1-877-9000-PGE. Alerts will be delivered via automated call. To sign up for text alerts,…","[{'text': 'PSPS', 'indices': [12, 17]}]",,official
1187220560305983488,CALFIRE_SLO,2019-10-24 04:13:33,"RT @NWSLosAngeles: Critical fire weather conditions are expected tonight with wind gusts up to 65 mph &amp; very low humidites, especially over…",[],,official
1187220281988767744,CountyVentura,2019-10-24 04:12:27,@VCFD @VCFD_PIO @Venturaoes,[],,official
1187220098911596544,CountyVentura,2019-10-24 04:11:43,"#VCAlert: Have you signed up yet? 
...
¿Ud. se ha registrado? Regístrese ahora en https://t.co/2pocn3oA2j para reci… https://t.co/LtRxDkCzxQ","[{'text': 'VCAlert', 'indices': [0, 8]}]",,official
1187219582169145346,CALFIRE_SLO,2019-10-24 04:09:40,"CRITICAL FIRE WEATHER FOR SAN LUIS OBISPO COUNTY: Heat advisory, wind gusts 20-40 mph, 87-97 degrees, RH 2-9%. Staf… https://t.co/3KDH2Eq6ai",[],,official
1187217350115745792,CaltransD4,2019-10-24 04:00:48,Reminder: be prepared during Red Flag Fire Warnings. https://t.co/h7ywEa9ueF,[],,official
1187213618678386689,CaltransHQ,2019-10-24 03:45:58,RT @Cal_OES: Condiciones climáticas extremas continúan en muchas partes del estado. Tome medidas ahora para revisar planes de emergencia y…,[],,official
1187213603289452545,CaltransHQ,2019-10-24 03:45:55,RT @Cal_OES: Critical fire weather continues throughout many parts of the state. Take time now to review emergency plans and emergency kits…,[],,official
1187209945822965760,CALFIRE_PIO,2019-10-24 03:31:23,"#RT @CAL_FIRE: #BriceburgFire off Highway 140 and Briceburg Bridge Road north of Midpines in Mariposa County is 5,5… https://t.co/qlVXDUEzTL","[{'text': 'RT', 'indices': [0, 3]}, {'text': 'BriceburgFire', 'indices': [15, 29]}]",,official
1187207755716648962,CaltransD2,2019-10-24 03:22:40,FINAL: Traffic is returning to normal approx 3 miles west of Big Valley Mt Summit following a disabled vehicle.,[],,official
1187191195086118912,CAL_FIRE,2019-10-24 02:16:52,"#BriceburgFire off Highway 140 and Briceburg Bridge Road north of Midpines in Mariposa County is 5,563 acres and 10… https://t.co/eCydlFxNAn","[{'text': 'BriceburgFire', 'indices': [0, 14]}]",,official
1187187447827816448,CaltransD2,2019-10-24 02:01:59,ALERT: EB/WB LAS 139 - Traffic is slowing approx 3 miles west of Big Valley Mountain Summit due to a disabled vehicle blocking the roadway.,[],,official
1187187132093231105,CaltransHQ,2019-10-24 02:00:43,"RT @NWSSanDiego: ⚠️ Red Flag and High Wind Warnings in Effect ⚠️

Confidence is increasing for a strong #SantaAnaWind event Thursday and Fr…","[{'text': 'SantaAnaWind', 'indices': [104, 117]}]",,official
1187186936630243328,CaltransHQ,2019-10-24 01:59:57,RT @Cal_OES: Consejos de la Patrulla de Caminos de California (CHP) durante apagones. #PSPS #poweroutage @CHP_HQ https://t.co/sgDgvAhYzC,"[{'text': 'PSPS', 'indices': [86, 91]}, {'text': 'poweroutage', 'indices': [92, 104]}]",,official
1187174142828613632,CaltransHQ,2019-10-24 01:09:06,"RT @NWSSacramento: ‼️ Warm, dry and gusty conditions = Critical Fire Weather Conditions. 

⚠️ Practice fire safety &amp; be prepared to evacuat…",[],,official
1187172400527372289,CALFIRE_SLO,2019-10-24 01:02:11,#LynchIC https://t.co/E37ByE5VhV,"[{'text': 'LynchIC', 'indices': [0, 8]}]",,official
1187167734934540288,CaltransD2,2019-10-24 00:43:39,"UPDATE:  Southbound I-5, north of Knighton Road (Shasta County) - Traffic is returning to normal following disabled… https://t.co/p5JlGM4xTa",[],,official
1187164629316726785,CaltransDist3,2019-10-24 00:31:18,HIGH WIND ADVISORY FOR SAC/YOLO COUNTIES IN AFFECT FOR I-5 &amp; I-80 YOLO BYPASS AND CAUSEWAY AREAS. @CaltransHQ @CaltransD4 @CHP_Valley,[],,official
1187163529838678016,CaltransDist3,2019-10-24 00:26:56,The Gold Run Rest Areas on I-80 are currently closed due to #PSPS-related outages. Donner Summit Rest Areas are currently open. No ETO.,"[{'text': 'PSPS', 'indices': [60, 65]}]",,official
1187158149557440513,CaltransDist10,2019-10-24 00:05:33,#poweroutage UPDATE: Latest traffic signal power outages within District 10 as of today at 5:00 p.m. Remember to tr… https://t.co/NTtYHdX4G5,"[{'text': 'poweroutage', 'indices': [0, 12]}]",,official
1187156179828346880,CaltransDist3,2019-10-23 23:57:44,ALL CLEAR https://t.co/3e1aS353aR,[],,official
1187154960368070656,CaltransDist3,2019-10-23 23:52:53,Some highways within District 3 are experiencing #PSPS-related signal outages. This is your safety reminder to use… https://t.co/rm788aA93V,"[{'text': 'PSPS', 'indices': [49, 54]}]",,official
1187154130948763649,CountyVentura,2019-10-23 23:49:35,All owners of commercial and industrial businesses within the unincorporated areas of Ojai Valley are invited to at… https://t.co/vlUBPJIc99,[],,official
1187154035352076288,VCFD,2019-10-23 23:49:12,"RT @SCE: Here's how we communicate with customers before, during and after a Public Safety Power Shutoff. https://t.co/IzssYsgAe4

📲 💭 Sign…",[],,official
1187146668715544577,CaltransD2,2019-10-23 23:19:56,"REMINDER:  When traveling through areas affected by power outages, motorists are reminded to treat non-working (dar… https://t.co/wzhANKKZ7C",[],,official
1187143489068228608,CaltransDist3,2019-10-23 23:07:18,#TrafficAlert Major traffic backup on SR 65 in Yuba County as north- and southbound lanes are closed due to a vehic… https://t.co/zuTGjraod0,"[{'text': 'TrafficAlert', 'indices': [0, 13]}]",,official
1187139528277909505,CaltransD2,2019-10-23 22:51:34,UPDATE:  SR 263 at the Shasta River Bridge (Siskiyou County) - Traffic is returning to normal following two vehicle… https://t.co/E5lWlFnaND,[],,official
1187138589127143424,CaltransDist3,2019-10-23 22:47:50,RT @ChpYuba: TRAFFIC ALERT SR-65 at Oakley Lane is completely stopped for a major injury traffic collision. Please use caution in the area…,[],,official
1187138008203415552,CaltransDist7,2019-10-23 22:45:31,"I-5 Pavement Rehab Project in #SantaClarita #Castaic #LA

Here are the planned closures tonight (Wed. night/Thur. m… https://t.co/L0lP9AExe0","[{'text': 'SantaClarita', 'indices': [30, 43]}, {'text': 'Castaic', 'indices': [44, 52]}, {'text': 'LA', 'indices': [53, 56]}]",,official
1187137890427387906,CaltransD2,2019-10-23 22:45:03,"TRAFFIC ALERT:  Southbound I-5, north of Knighton Road (Shasta County) - Traffic is slowing due to disabled motorho… https://t.co/wiwODP9252",[],,official
1187137789487247360,VCFD,2019-10-23 22:44:39,Be prepared for power loss- Public Safety Power Shutoff (PSPS) information:  https://t.co/eCmIZb6X7I via @Nextdoor,[],,official
1187136848176414720,CaltransDist3,2019-10-23 22:40:55,RT @CHP_Chico: Major injury collision on SR 65 between Wheatland and Olivehurst in Sutter County. Extended road closure expected. Please us…,[],,official
1187136313603969025,CALFIRE_SLO,2019-10-23 22:38:47,[FINAL] #LynchIC forward progress has been stopped at one acre. Canceling additional resources.,"[{'text': 'LynchIC', 'indices': [8, 16]}]",,official
1187133417751662597,VCFD,2019-10-23 22:27:17,"RT @NWSLosAngeles: The Red Flag Warning for LA/Ventura Counties starts late tonight.  #SantaAna winds, heat, and low humidities means dange…","[{'text': 'SantaAna', 'indices': [86, 95]}]",,official
1187133348713361408,VCFD,2019-10-23 22:27:00,RT @VCFD_PIO: #LunaFire FF’s are on-scene of a small grass fire approx. 50X20’ and exposing one power pole.  Full brush assignment is conti…,"[{'text': 'LunaFire', 'indices': [14, 23]}]",,official
1187132357691576320,CALFIRE_SLO,2019-10-23 22:23:04,"[UPDATE] #LynchIC at scene with 1/2 acre of grass burning in oak woodland, slow rate of spread, potential for 20 ac… https://t.co/ktHDXrAp07","[{'text': 'LynchIC', 'indices': [9, 17]}]",,official
